# optimizer: L2L, problem: quadratic
0.84260166,0.75450575,0.70474774,0.6677692,0.6346313,0.6056931,0.5797699,0.5566046,0.53572875,0.51686096,0.49972034,0.4840902,0.469779,0.45662796,0.44449997,0.43327874,0.42286384,0.41316903,0.4041193,0.39564985,0.38770387,0.38023177,0.37319,0.36654007,0.3602481,0.35428387,0.34862065,0.34323448,0.3381039,0.33320963,0.32853445,0.32406265,0.3197801,0.315674,0.31173268,0.3079455,0.3043027,0.30079544,0.2974156,0.29415566,0.29100868,0.2879684,0.2850289,0.28218478,0.279431,0.2767628,0.27417594,0.27166635,0.26923025,0.26686412,0.26456466,0.26232883,0.26015374,0.25803667,0.25597504,0.25396654,0.25200886,0.25009996,0.24823776,0.24642043,0.24464616,0.24291328,0.24122019,0.2395654,0.23794748,0.23636506,0.23481685,0.23330164,0.23181827,0.23036562,0.22894263,0.22754833,0.22618175,0.22484195,0.22352812,0.22223935,0.22097489,0.21973398,0.21851589,0.21731992,0.21614541,0.21499172,0.21385822,0.21274436,0.21164952,0.21057323,0.2095149,0.20847407,0.20745027,0.20644301,0.20545188,0.2044764,0.20351622,0.20257092,0.20164007,0.20072335,0.19982038,0.19893087,0.19805443,0.19719076
0.86378247,0.77322537,0.7233716,0.68714803,0.6543462,0.62562513,0.59971744,0.57647246,0.5554328,0.5363578,0.51898026,0.5031008,0.48853576,0.4751335,0.4627605,0.45130277,0.44066077,0.43074852,0.4214907,0.41282162,0.40468365,0.39702618,0.3898046,0.38297948,0.37651592,0.37038293,0.36455292,0.35900128,0.35370594,0.34864724,0.3438074,0.33917043,0.33472195,0.33044893,0.32633948,0.322383,0.3185696,0.31489038,0.31133723,0.3079027,0.3045799,0.30136257,0.29824492,0.29522163,0.29228774,0.28943866,0.28667018,0.28397837,0.28135955,0.27881035,0.2763276,0.27390826,0.27154964,0.26924908,0.2670042,0.2648126,0.26267225,0.26058108,0.25853717,0.25653872,0.254584,0.25267148,0.2507996,0.24896686,0.24717195,0.24541357,0.24369048,0.24200149,0.24034548,0.23872143,0.23712827,0.23556508,0.2340309,0.23252489,0.23104614,0.22959392,0.22816741,0.22676587,0.22538859,0.22403495,0.2227042,0.2213958,0.22010909,0.2188435,0.21759851,0.21637353,0.21516807,0.21398166,0.21281376,0.21166399,0.21053182,0.20941687,0.20831871,0.20723693,0.20617117,0.20512103,0.20408614,0.20306619,0.2020608,0.20106968
0.83466554,0.754444,0.706138,0.66982245,0.6371316,0.6085022,0.58275497,0.55968994,0.5388434,0.51996565,0.50278336,0.48709533,0.4727159,0.45949376,0.4472956,0.4360085,0.42553416,0.41578764,0.40669483,0.39819112,0.39021993,0.38273144,0.37568176,0.36903197,0.36274758,0.35679796,0.35115564,0.34579602,0.3406972,0.3358393,0.33120447,0.32677653,0.3225409,0.31848428,0.31459454,0.3108607,0.30727264,0.30382127,0.30049798,0.29729512,0.29420555,0.29122263,0.28834036,0.28555313,0.28285575,0.28024337,0.27771157,0.27525616,0.2728733,0.27055946,0.26831117,0.26612538,0.26399916,0.26192975,0.25991455,0.2579512,0.2560374,0.25417107,0.25235015,0.2505728,0.24883725,0.24714178,0.24548483,0.24386492,0.24228066,0.24073063,0.23921363,0.23772842,0.23627385,0.23484889,0.23345247,0.23208362,0.2307414,0.22942492,0.22813335,0.22686587,0.22562173,0.22440015,0.22320047,0.22202201,0.22086412,0.21972618,0.21860762,0.21750785,0.21642636,0.21536261,0.2143161,0.21328638,0.21227294,0.2112754,0.2102933,0.20932625,0.20837381,0.20743567,0.20651142,0.20560074,0.20470327,0.20381868,0.20294668,0.20208693
0.84109056,0.7504561,0.69925106,0.66137886,0.6272223,0.5972935,0.5703547,0.5462059,0.5243795,0.5046125,0.48662695,0.47021115,0.4551735,0.44135493,0.42861643,0.4168392,0.40591985,0.3957689,0.3863083,0.37746978,0.3691935,0.36142683,0.35412323,0.34724158,0.3407454,0.3346022,0.32878298,0.32326168,0.31801507,0.3130222,0.30826414,0.30372378,0.29938573,0.29523587,0.2912615,0.28745097,0.2837936,0.2802797,0.27690035,0.27364737,0.27051324,0.26749104,0.26457432,0.26175725,0.2590343,0.25640044,0.25385094,0.2513815,0.24898794,0.24666658,0.24441384,0.2422264,0.24010125,0.23803543,0.23602627,0.23407125,0.23216793,0.23031417,0.22850776,0.22674677,0.22502932,0.22335367,0.22171813,0.22012115,0.21856117,0.2170369,0.2155469,0.21408997,0.21266487,0.21127047,0.20990568,0.2085695,0.2072609,0.205979,0.20472287,0.20349166,0.20228457,0.20110086,0.19993973,0.19880052,0.19768251,0.1965851,0.19550765,0.19444956,0.19341026,0.19238922,0.19138592,0.19039983,0.18943048,0.18847743,0.1875402,0.18661839,0.18571153,0.18481931,0.18394127,0.18307708,0.18222639,0.18138885,0.18056409,0.17975186
0.83131063,0.7453879,0.69610834,0.6595751,0.6266108,0.59769523,0.57165515,0.5482917,0.52715665,0.50799674,0.49054435,0.47459632,0.45996833,0.4465078,0.43408144,0.4225753,0.41189036,0.401941,0.39265263,0.38396,0.375806,0.36814043,0.36091894,0.35410243,0.34765616,0.3415491,0.33575374,0.33024544,0.32500196,0.3200034,0.31523174,0.3106709,0.30630606,0.30212384,0.29811215,0.29425985,0.2905568,0.28699374,0.28356212,0.2802542,0.27706265,0.2739809,0.2710028,0.26812264,0.2653352,0.26263553,0.26001915,0.25748184,0.2550196,0.25262883,0.250306,0.24804801,0.24585181,0.2437146,0.2416337,0.23960666,0.23763114,0.23570497,0.23382604,0.23199244,0.23020232,0.22845393,0.22674567,0.22507593,0.22344327,0.2218463,0.22028372,0.21875422,0.21725668,0.21578994,0.21435294,0.21294461,0.21156403,0.21021026,0.20888242,0.20757966,0.20630117,0.20504619,0.20381403,0.2026039,0.2014152,0.20024726,0.19909948,0.19797125,0.19686204,0.19577126,0.19469845,0.19364306,0.19260466,0.19158274,0.1905769,0.18958668,0.18861169,0.18765154,0.18670584,0.18577424,0.18485636,0.1839519,0.1830605,0.18218186
0.81557417,0.72884184,0.6792835,0.64276063,0.6099483,0.5813664,0.55572647,0.5328495,0.5122458,0.4936604,0.47680768,0.46147835,0.44747844,0.43465003,0.42285404,0.41197276,0.401904,0.39255965,0.3838632,0.37574813,0.36815637,0.36103708,0.3543456,0.34804264,0.34209353,0.33646744,0.33113712,0.32607818,0.3212689,0.31668982,0.31232342,0.308154,0.30416733,0.3003506,0.2966921,0.29318133,0.28980857,0.286565,0.28344268,0.28043413,0.2775327,0.27473205,0.27202648,0.26941076,0.26687992,0.26442945,0.26205516,0.2597531,0.25751972,0.25535163,0.25324562,0.2511988,0.24920836,0.24727178,0.24538663,0.24355064,0.2417617,0.24001777,0.238317,0.23665759,0.2350379,0.23345631,0.23191136,0.23040164,0.2289258,0.22748256,0.22607076,0.22468922,0.22333685,0.22201268,0.2207157,0.21944499,0.21819963,0.21697883,0.21578175,0.21460763,0.2134557,0.21232535,0.21121582,0.21012653,0.20905682,0.20800616,0.20697396,0.20595965,0.20496275,0.20398276,0.20301919,0.2020716,0.20113954,0.20022258,0.19932033,0.1984324,0.19755837,0.19669795,0.19585074,0.19501643,0.19419466,0.19338515,0.1925876,0.19180168
0.81827193,0.7339974,0.6848353,0.64810836,0.61511964,0.5863507,0.5605224,0.5374645,0.51666045,0.49787626,0.48081145,0.46526933,0.45105022,0.4380023,0.42598486,0.41488308,0.40459457,0.3950326,0.38612092,0.37779367,0.36999294,0.36266834,0.3557753,0.3492747,0.34313184,0.33731604,0.3317999,0.32655913,0.32157183,0.3168186,0.31228176,0.30794558,0.30379567,0.2998191,0.2960042,0.29234022,0.28881744,0.28542694,0.28216064,0.279011,0.2759712,0.27303493,0.27019638,0.26745015,0.2647913,0.2622152,0.25971758,0.25729454,0.25494224,0.25265735,0.25043663,0.24827707,0.24617583,0.24413033,0.24213807,0.24019673,0.23830417,0.2364583,0.2346572,0.23289907,0.23118213,0.22950485,0.22786562,0.22626303,0.22469568,0.22316228,0.2216616,0.22019243,0.2187537,0.21734431,0.21596327,0.21460964,0.21328244,0.21198086,0.21070403,0.20945117,0.20822148,0.20701429,0.20582889,0.2046646,0.20352079,0.20239681,0.20129214,0.20020619,0.19913842,0.19808829,0.19705534,0.19603907,0.19503903,0.19405478,0.19308588,0.19213195,0.19119257,0.19026735,0.18935597,0.18845806,0.18757324,0.18670121,0.18584168,0.18499431
0.82752866,0.73496425,0.6817249,0.64294094,0.60820425,0.57811755,0.55110264,0.5270446,0.5053593,0.48580754,0.4680665,0.45192623,0.43717578,0.42365268,0.41120875,0.39972204,0.38908458,0.37920487,0.37000257,0.36140853,0.35336202,0.34581015,0.33870637,0.3320098,0.3256843,0.31969792,0.31402218,0.3086319,0.3035044,0.29861948,0.293959,0.2895066,0.28524753,0.28116843,0.27725723,0.27350292,0.26989546,0.26642573,0.2630853,0.25986654,0.25676244,0.25376642,0.25087255,0.2480753,0.24536957,0.24275057,0.24021393,0.23775552,0.23537154,0.23305848,0.23081298,0.22863188,0.22651236,0.22445163,0.22244716,0.22049652,0.21859744,0.21674782,0.21494558,0.21318889,0.21147591,0.20980495,0.20817441,0.20658274,0.20502852,0.20351037,0.20202696,0.20057711,0.19915959,0.19777328,0.19641712,0.19509012,0.19379126,0.19251962,0.19127432,0.19005452,0.1888594,0.18768817,0.18654013,0.18541451,0.18431064,0.18322791,0.18216567,0.18112329,0.18010019,0.17909585,0.17810972,0.17714128,0.17619006,0.17525554,0.1743373,0.17343485,0.17254782,0.17167577,0.17081831,0.16997507,0.16914566,0.16832973,0.16752696,0.16673698
0.82277155,0.7369962,0.68815506,0.6524476,0.62026066,0.5923093,0.5670656,0.5445109,0.52406573,0.5055627,0.48868892,0.4732782,0.45913202,0.44611424,0.43408814,0.42294785,0.41259474,0.40294766,0.3939333,0.38548934,0.37756038,0.37009805,0.36305964,0.35640758,0.35010839,0.34413248,0.3384534,0.3330475,0.32789364,0.3229729,0.3182681,0.31376383,0.30944616,0.30530244,0.30132115,0.29749182,0.2938049,0.2902517,0.28682417,0.283515,0.2803174,0.27722514,0.27423257,0.27133423,0.26852533,0.26580128,0.2631578,0.260591,0.2580972,0.25567296,0.2533151,0.25102055,0.24878663,0.24661061,0.24449004,0.24242264,0.24040619,0.23843864,0.23651803,0.23464255,0.23281044,0.23102006,0.2292699,0.22755846,0.22588435,0.2242462,0.22264284,0.22107296,0.2195355,0.21802935,0.21655348,0.2151069,0.21368864,0.21229786,0.21093366,0.2095952,0.20828173,0.20699248,0.20572671,0.20448378,0.20326297,0.20206368,0.2008853,0.19972719,0.19858885,0.19746968,0.19636923,0.19528696,0.19422236,0.19317499,0.19214441,0.19113018,0.19013187,0.1891491,0.18818146,0.18722859,0.18629013,0.18536572,0.18445502,0.18355773
0.8411661,0.75157833,0.7009847,0.66330576,0.62935984,0.59959376,0.57289124,0.5489881,0.5274406,0.50796205,0.49027663,0.4741637,0.45942986,0.445912,0.43346924,0.42198065,0.41134173,0.40146193,0.3922626,0.3836749,0.3756389,0.36810184,0.3610173,0.35434425,0.34804654,0.34209192,0.3364517,0.33110034,0.32601494,0.32117492,0.31656176,0.31215888,0.30795115,0.30392504,0.30006796,0.29636884,0.29281732,0.28940403,0.28612036,0.28295848,0.27991116,0.27697164,0.27413386,0.27139214,0.2687412,0.26617625,0.2636927,0.26128644,0.2589535,0.25669032,0.25449342,0.25235972,0.25028622,0.24827017,0.24630895,0.2444001,0.24254139,0.24073064,0.23896581,0.23724498,0.23556638,0.23392826,0.23232909,0.23076728,0.22924143,0.22775012,0.22629212,0.22486618,0.22347115,0.22210589,0.22076938,0.2194606,0.21817863,0.2169225,0.21569142,0.21448451,0.21330102,0.21214014,0.21100123,0.20988354,0.20878646,0.20770931,0.20665152,0.20561253,0.20459175,0.20358863,0.20260274,0.20163354,0.20068055,0.19974336,0.19882149,0.19791456,0.19702214,0.19614385,0.19527936,0.19442824,0.19359021,0.19276491,0.19195202,0.19115122
